BEHD @ YYE. Sim. done on 2023- 9-26   15h51
  Height ∆            Potential U (kT)            G-B theory            P normalized
  ## A =    1.0146692760652235E-036
    2.150000,            8.1339396E+01,            4.7287816E-36,            4.6604166E+00,
    2.170000,            8.2327824E+01,            1.7598692E-36,            1.7344264E+00,
    2.190000,            8.3346204E+01,            6.3562851E-37,            6.2643910E-01,
    2.210000,            8.4394537E+01,            2.2280155E-37,            2.1958046E-01,
    2.230000,            8.5472822E+01,            7.5792265E-38,            7.4696521E-02,
    2.250000,            8.6581060E+01,            2.5022081E-38,            2.4660332E-02,
    2.270000,            8.7719250E+01,            8.0170357E-39,            7.9011319E-03,
    2.290000,            8.8887392E+01,            2.4928495E-39,            2.4568099E-03,
    2.310000,            9.0085487E+01,            7.5226380E-40,            7.4138817E-04,
    2.330000,            9.1313534E+01,            2.2031096E-40,            2.1712588E-04,
    2.350000,            9.2571533E+01,            6.2617239E-41,            6.1711969E-05,
    2.370000,            9.3859485E+01,            1.7272037E-41,            1.7022332E-05,
    2.390000,            9.5177389E+01,            4.6236513E-42,            4.5568063E-06,
    2.410000,            9.6525246E+01,            1.2012086E-42,            1.1838425E-06,
    2.430000,            9.7903055E+01,            3.0286120E-43,            2.9848268E-07,
    2.450000,            9.9310816E+01,            7.4107252E-44,            7.3035869E-08,
    2.470000,            1.0074853E+02,            1.7598256E-44,            1.7343834E-08,
    2.490000,            1.0221620E+02,            4.0557427E-45,            3.9971080E-09,
    2.510000,            1.0371381E+02,            9.0711640E-46,            8.9400203E-10,
    2.530000,            1.0524138E+02,            1.9690080E-46,            1.9405417E-10,
    2.550000,            1.0679891E+02,            4.1478574E-47,            4.0878910E-11,
    2.570000,            1.0838638E+02,            8.4799247E-48,            8.3573287E-12,
    2.590000,            1.1000381E+02,            1.6824882E-48,            1.6581641E-12,
    2.610000,            1.1165119E+02,            3.2396934E-49,            3.1928565E-13,
    2.630000,            1.1332852E+02,            6.0540729E-50,            5.9665480E-14,
    2.650000,            1.1503581E+02,            1.0979517E-50,            1.0820784E-14,
    2.670000,            1.1677305E+02,            1.9324607E-51,            1.9045228E-15,
    2.690000,            1.1854024E+02,            3.3008818E-52,            3.2531603E-16,
    2.710000,            1.2033738E+02,            5.4719373E-53,            5.3928284E-17,
    2.730000,            1.2216447E+02,            8.8032718E-54,            8.6760012E-18,
    2.750000,            1.2402152E+02,            1.3744817E-54,            1.3546106E-18,
    2.770000,            1.2590852E+02,            2.0826950E-55,            2.0525850E-19,
    2.790000,            1.2782547E+02,            3.0626983E-56,            3.0184203E-20,
    2.810000,            1.2977237E+02,            4.3709378E-57,            4.3077463E-21,
    2.830000,            1.3174923E+02,            6.0539230E-58,            5.9664002E-22,
    2.850000,            1.3375604E+02,            8.1375000E-59,            8.0198546E-23,
    2.870000,            1.3579280E+02,            1.0615415E-59,            1.0461946E-23,
    2.890000,            1.3785951E+02,            1.3439242E-60,            1.3244949E-24,
    2.910000,            1.3995618E+02,            1.6512182E-61,            1.6273462E-25,
    2.930000,            1.4208280E+02,            1.9689105E-62,            1.9404456E-26,
    2.950000,            1.4423937E+02,            2.2784492E-63,            2.2455092E-27,
    2.970000,            1.4642589E+02,            2.5588485E-64,            2.5218548E-28,
    2.990000,            1.4864236E+02,            2.7889560E-65,            2.7486355E-29,
    3.010000,            1.5088879E+02,            2.9500583E-66,            2.9074087E-30,
    3.030000,            1.5316517E+02,            3.0283870E-67,            2.9846050E-31,
    3.050000,            1.5547150E+02,            3.0170605E-68,            2.9734422E-32,
    3.070000,            1.5780779E+02,            2.9170811E-69,            2.8749083E-33,
    3.090000,            1.6017402E+02,            2.7371894E-70,            2.6976173E-34,
    3.110000,            1.6257021E+02,            2.4926026E-71,            2.4565665E-35,
    3.130000,            1.6499636E+02,            2.2028914E-72,            2.1710438E-36,
    3.150000,            1.6745245E+02,            1.8894047E-73,            1.8620892E-37,
    3.170000,            1.6993850E+02,            1.5727103E-74,            1.5499733E-38,
    3.190000,            1.7245450E+02,            1.2704698E-75,            1.2521024E-39,
    3.210000,            1.7500045E+02,            9.9602858E-77,            9.8162879E-41,
    3.230000,            1.7757635E+02,            7.5782880E-78,            7.4687272E-42,
    3.250000,            1.8018221E+02,            5.5958011E-79,            5.5149015E-43,
    3.270000,            1.8281801E+02,            4.0100084E-80,            3.9520349E-44,
    3.290000,            1.8548377E+02,            2.7888178E-81,            2.7484993E-45,
    3.310000,            1.8817949E+02,            1.8822914E-82,            1.8550788E-46,
    3.330000,            1.9090515E+02,            1.2329499E-83,            1.2151249E-47,
    3.350000,            1.9366077E+02,            7.8378304E-85,            7.7245173E-49,
    3.370000,            1.9644634E+02,            4.8354638E-86,            4.7655565E-50,
    3.390000,            1.9926186E+02,            2.8951580E-87,            2.8533021E-51,
    3.410000,            2.0210734E+02,            1.6822799E-88,            1.6579588E-52,
    3.430000,            2.0498277E+02,            9.4867199E-90,            9.3495685E-54,
    3.450000,            2.0788815E+02,            5.1918934E-91,            5.1168331E-55,
    3.470000,            2.1082348E+02,            2.7575748E-92,            2.7177080E-56,
    3.490000,            2.1378876E+02,            1.4214143E-93,            1.4008647E-57,
    3.510000,            2.1678400E+02,            7.1105949E-95,            7.0077956E-59,
    3.530000,            2.1980919E+02,            3.4520973E-96,            3.4021897E-60,
    3.550000,            2.2286433E+02,            1.6264922E-97,            1.6029777E-61,
    3.570000,            2.2594942E+02,            7.4372568E-99,            7.3297349E-63,
    3.590000,            2.2906447E+02,            3.3003913-100,            3.2526769E-64,
    3.610000,            2.3220947E+02,            1.4213791-101,            1.4008300E-65,
    3.630000,            2.3538442E+02,            5.9408186-103,            5.8549310E-67,
    3.650000,            2.3858932E+02,            2.4097640-104,            2.3749255E-68,
    3.670000,            2.4182418E+02,            9.4862500-106,            9.3491054E-70,
    3.690000,            2.4508898E+02,            3.6241527-107,            3.5717576E-71,
    3.710000,            2.4838374E+02,            1.3437245-108,            1.3242980E-72,
    3.730000,            2.5170846E+02,            4.8351045-110,            4.7652025E-74,
    3.750000,            2.5506312E+02,            1.6884700-111,            1.6640594E-75,
    3.770000,            2.5844774E+02,            5.7223269-113,            5.6395981E-77,
    3.790000,            2.6186231E+02,            1.8821050-114,            1.8548950E-78,
    3.810000,            2.6530683E+02,            6.0076811-116,            5.9208269E-80,
    3.830000,            2.6878131E+02,            1.8610659-117,            1.8341601E-81,
    3.850000,            2.7228573E+02,            5.5951082-119,            5.5142186E-83,
    3.870000,            2.7582011E+02,            1.6324770-120,            1.6088760E-84,
    3.890000,            2.7938444E+02,            4.6225063-122,            4.5556778E-86,
    3.910000,            2.8297873E+02,            1.2702810-123,            1.2519163E-87,
    3.930000,            2.8660296E+02,            3.3877702-125,            3.3387926E-89,
    3.950000,            2.9025715E+02,            8.7683918-127,            8.6416254E-91,
    3.970000,            2.9394129E+02,            2.2025095-128,            2.1706674E-92,
    3.990000,            2.9765539E+02,            5.3691742-130,            5.2915510E-94,
